SYMBOL,Log2FC
CHRNA7,1.5715044102574272
PCDHGC3,0.6373923459138835
CDC42EP2,0.4749311505623739
LONP1,-0.482943374
KIF18A,-0.598420591
SETD9,-0.560407265
ANKS1B,1.5715044102574272
LMBRD1,-0.475654023
HNRNPM,-0.490706774
SKIC8,-0.495609786
CSPP1,-0.497137255
POLE3,-0.478795765
RGL4,2.571504410257427
AGL,-0.494409706
TNK2,0.4040994007936298
ABHD15,-0.624892803
SLC5A12,-1.286476585
TFEB,0.4734723272968999
FAM234A,-0.481000455
CNOT11,-0.469323094
TMEM79,-0.624892803
DEDD2,-0.568585362
GDF11,0.4183476221960065
SLC26A11,0.44184327902884135
WDR83,-0.609067835
MTIF2,-0.476935945
AQP6,-1.286476585
SDHAF1,-0.551017722
VWA2,1.1240454332862058
NEUROD1,-0.909622279
TM4SF20,-0.909622279
ATP5PO,-0.909622279
HIRA,-0.487801419
MIA2,-0.509579518
GPR31,1.7641494881998234
TFCP2,-0.475992024
SPATS2,-0.499515053
AARSD1,-0.532291002
ZNF317,-0.508222782
ZNF511,-0.583313699
RSF1,-0.47789783
EXD2,-0.515958431
DONSON,0.5358805005267051
RPRD2,-0.51934902
CRYGS,0.8710646921163345
ZNRD2,-0.524797728
DNAH10,-1.335386185
SEC11C,0.3801078785122898
CRYBB3,-1.335386185
MARCHF3,-0.739697278
VPS13A,-0.477114295
GCC2,-0.471516741
ZNF668,0.5198422904349345
SLC26A8,1.4340008865074907
IFNA2,1.4340008865074907
ANKRD24,1.4340008865074907
SLC16A8,1.4340008865074907
GCLM,-0.577172857
SDHC,-0.547233136
OSBPL6,0.9865419095362693
JRK,-0.547233136
TUSC2,-0.519643478
INCENP,-0.517089513
RNF39,-1.033357648
ENTR1,-0.479121663
MRM2,-0.497467732
CD19,1.7235075037024767
STAT6,-0.462169679
NFYA,-0.510577242
VIT,1.7641494881998234
PGS1,-0.497537234
KANSL1L,0.41709882659707276
TIMP4,-0.719172751
DNA2,-0.57218905
OSBPL7,-0.671949627
S100A13,0.377037225
MATCAP2,-0.952057546
RAB19,-0.952057546
ATP6V0E2,-0.952057546
ZBTB34,0.6425875083189094
DEPDC4,-0.952057546
SIDT2,0.5715044102574272
CLDN11,0.939236195
CBX5,0.4230165794774061
CUZD1,1.4560271928374906
CDK8,-0.496240196
NOPCHAP1,-0.493091638
UBP1,-0.453335888
GABRA4,-0.96454849
CCNO,-0.96454849
BSCL2,-0.486923818
RNF6,-0.491937979
NFAT5,-0.45723722
CAMK1G,1.4560271928374906
MYRF,-1.037304832
ELAVL1,-0.461721213
IMP4,-0.477556408
ZNF765,-0.622873635
LEKR1,-1.3826919
VWA7,-1.3826919
OOEP,-1.3826919
ULBP3,-1.3826919
ONECUT2,-1.3826919
GTPBP6,0.3995770559039671
KRT75,1.986541909536271
SCMH1,-0.486014629
VPS11,-0.486014629
PCNX2,-0.50406802
GRIK4,1.7641494881998234
RB1,0.4126771176984452
ZNF19,-0.588041445
XKR3,2.571504410257427
C11orf24,0.38969133061677397
ACTN4,-0.466815739
ELP6,-0.492190265
TRMT112,-0.47497002
MAP4,0.3582199424092609
TMEM51,0.48404156900708717
SKIC2,-0.562351336
EMG1,-0.468511269
PTGR3,0.4545282887640729
TXNDC5,-0.448740891
SLC7A4,-1.128935308
KPNA7,-0.989210544
MMP26,1.7641494881998234
ZNF613,-0.593240352
OTUB1,-0.48096301
DNAAF10,-0.529296231
SOCS5,0.39715802919494925
RRP12,-0.566909618
SLC25A45,-0.566909618
ZNF491,1.5715044102574272
ORMDL3,-0.480100624
NT5C3A,-0.495445834
MTERF3,-0.540003905
FBXO9,-0.478940089
SPCS2,-0.469221528
ZBTB4,0.6347785851081449
PPP1R13L,-0.517224508
GSC,2.2495763153700654
CCSAP,0.5367389920967494
MLANA,1.7641494881998234
CSDE1,-0.457506676
NUP54,-0.477484283
PRAMEF12,3.571504410257427
PADI3,3.571504410257427
PADI6,3.571504410257427
PAX7,3.571504410257427
ATP6V0B,0.3739153799215513
GON4L,0.3962812205583335
RGS8,3.571504410257427
GTF2A1L,3.571504410257427
PROC,-0.989210544
AMER3,3.571504410257427
CDK5R2,3.571504410257427
PAX3,3.571504410257427
COL4A3,3.571504410257427
KLHL30,3.571504410257427
LHFPL4,3.571504410257427
PLCD1,-0.555607508
CAMP,3.571504410257427
SLMAP,-0.45910232
NEK11,-0.604134242
SMR3A,3.571504410257427
TACR3,3.571504410257427
EXOSC9,0.41678181545878434
FGA,3.571504410257427
ENPP6,3.571504410257427
SLC9A3,3.571504410257427
ZDHHC11B,-1.165461184
ACTBL2,3.571504410257427
BTF3,-0.54517857
BHMT,3.571504410257427
GFRA3,-1.043205434
PCDHA8,3.571504410257427
DRD1,2.571504410257427
POM121L12,3.571504410257427
ZNF107,-0.611187887
RNF133,3.571504410257427
ZNF800,-0.474010249
OR6V1,3.571504410257427
RNF32,-1.335386185
EBF2,3.571504410257427
STMN4,3.571504410257427
MBOAT4,3.571504410257427
ADAM2,3.571504410257427
GDF6,3.571504410257427
KCNV1,-1.750423685
INSL6,3.571504410257427
DBH,3.571504410257427
LHX3,3.571504410257427
RNF224,3.571504410257427
TUBB8,3.571504410257427
FAM171A1,-0.598420591
LIPK,3.571504410257427
HPS1,0.4378635261398909
PRLHR,3.571504410257427
HMX3,3.571504410257427
NKX6-2,3.571504410257427
TNNT3,3.571504410257427
OSBPL5,0.6161734595911543
C11orf42,3.571504410257427
PTPN5,3.571504410257427
FBXO3,-0.510289681
LGALS12,3.571504410257427
TIGD3,-1.165461184
PHOX2A,3.571504410257427
ACSM4,3.571504410257427
CLEC1B,3.571504410257427
IL22,3.571504410257427
AMER2,3.571504410257427
RNF113B,3.571504410257427
PKD1,0.4285464564153836
PRM2,3.571504410257427
SULT1A2,-1.165461184
PPP4C,-0.455193911
ZNRF1,-0.481882802
OR3A1,3.571504410257427
SPEM2,3.571504410257427
ALOX12B,3.571504410257427
CFAP52,3.571504410257427
CACNG1,3.571504410257427
MIF4GD,-0.499656619
KLHL14,3.571504410257427
MKNK2,-0.466148131
ZNRF4,3.571504410257427
ACTL9,3.571504410257427
SCGB2B2,3.571504410257427
ATP4A,3.571504410257427
PMIS2,3.571504410257427
CEACAM7,-1.043205434
SHANK1,3.571504410257427
KIR3DL3,3.571504410257427
ZSCAN1,3.571504410257427
KRTAP10-10,3.571504410257427
TMPRSS6,1.7641494881998234
PHF21B,3.571504410257427
TTLL8,3.571504410257427
ARSH,3.571504410257427
POU3F4,3.571504410257427
GUCY2F,3.571504410257427
TENM1,3.571504410257427
PABIR3,0.5383375463222277
TREX2,3.571504410257427
L1CAM,-0.989210544
AMELY,3.571504410257427
TBL1Y,3.571504410257427
CRY1,0.40543173431072166
KIF23,-0.525022513
TXNL4B,-0.534147377
GAA,0.3937810382547071
HSH2D,-0.582300926
CBX4,-0.481326546
NAT8L,1.2089343308727187
ZNF471,1.2089343308727187
PABPN1L,2.571504410257427
PEF1,0.4241977114771336
EDA2R,1.2913964910646918
NOL6,-0.511911598
HSPA4L,-0.728055872
MTCH1,-0.449455208
LONP2,-0.457292854
MTIF3,-0.496540977
LRRC41,-0.464484093
MTX2,-0.476395653
CTNNAL1,-0.47789783
SNRNP35,0.413963133
MOSPD3,-0.51095775
TTLL5,-0.460015504
BAHD1,-0.500539385
RBM10,-0.478729892
RANBP9,0.3639866594919252
TET1,0.690148907
HYI,-0.505037145
CHODL,2.571504410257427
SPACDR,1.4340008865074907
ATP5IF1,-0.498884918
EDN1,-0.695817354
CAND2,1.281997793062441
TUBAL3,-1.750423685
PRPF3,-0.454304776
NLN,-0.479121663
LSM11,0.5112038999896118
LINC02929,2.571504410257427
MBOAT2,0.4162261847795161
APOH,-1.557778607
PHF5A,-0.468511269
TYW3,-0.468803578
ZSCAN30,0.43741151467014383
ZNF138,-0.543972807
NEMF,-0.464327696
MACO1,-0.559740123
LSM10,0.42322440285509355
TNFRSF21,0.3590095564560092
TBC1D10A,0.42322440285509355
CCS,-0.490455582
IL9R,1.7641494881998234
HDAC10,-0.513218269
PLXNA3,-0.466551816
BRD9,-0.47191787
PXN,0.36614689778427145
NEB,-0.713897809
FADS3,-0.618320149
CRELD2,0.391762083
CILK1,-0.481775672
ZSCAN20,0.8796267056197591
BRCA2,-0.547930821
ATP6V1E1,0.373999279
THAP2,-0.563338132
STMN3,-0.492078795
CFAP157,-1.820813013
POC1A,-0.524592179
ZNF844,-0.671352114
REXO4,-0.490187912
SLC25A17,-0.529473237
GPR83,1.4340008865074907
ARHGAP11B,-0.53353106
ZNF131,-0.515958431
ZNF17,-0.621975319
CENPO,-0.734304019
PHF10,-0.446417498
ARHGEF3,0.41210458867782496
CCDC142,-1.201085094
COG3,-0.463671179
ZNF736,-0.593067357
SNRNP200,-0.44484086
ANKRD36,-0.569851439
MUC6,-1.01345809
OXR1,-0.464813826
ZNF414,-0.508222782
DCTN3,0.3952821703539051
AGAP3,0.40591834453945186
KCNH4,1.7641494881998234
PPIL6,-0.691529996
UBALD2,-0.458085477
ALDH9A1,-0.45624058
CCR7,1.7641494881998234
ZNF184,-0.491505387
ING5,-0.506498102
NDUFS6,-0.462442922
DLG2,1.0860775830871852
ADAL,-0.5426188
GET1,0.44512712448787095
ARL6IP5,0.36270762091109177
TRMT9B,0.9434731876443845
SLC1A1,0.9434731876443845
LMF1,-0.549510991
PROM2,-0.685883432
HOMEZ,-0.498884918
YY1,-0.498884918
ITGA2B,2.086077583087185
ZNF550,-0.498884918
USP51,1.0409896935586467
CCDC61,-0.577587088
PCED1A,-0.459611714
UTP18,-0.46342938
ABHD12,-0.461918591
PERM1,2.1564669109785832
PLA2G2C,2.1564669109785832
PLPPR5,2.1564669109785832
CHI3L2,2.1564669109785832
CASQ2,2.1564669109785832
ANKRD45,2.1564669109785832
GPR25,2.1564669109785832
SLC26A9,2.1564669109785832
ERBB4,2.1564669109785832
ATP2B2,2.1564669109785832
TBC1D5,-0.453070725
PROS1,-0.48485044
GAP43,2.1564669109785832
GRXCR1,2.1564669109785832
STATH,2.1564669109785832
TRIM75,2.1564669109785832
CDC20B,2.1564669109785832
SLC27A6,2.1564669109785832
KIF4B,2.1564669109785832
MAK,2.1564669109785832
TBXT,2.1564669109785832
UPK3B,2.1564669109785832
SEMA3E,2.1564669109785832
ASB15,2.1564669109785832
IDO2,2.1564669109785832
ZNF706,-0.507446931
COLEC10,2.1564669109785832
OR1N1,2.1564669109785832
SETX,0.37963685593443763
ADAMTS13,-0.691529996
SKIDA1,2.1564669109785832
TDRD1,2.1564669109785832
OR52B6,2.1564669109785832
OR52N1,2.1564669109785832
TEAD4,0.3927709511978552
PEX5,-0.511322021
KLRF2,2.1564669109785832
HOXC11,2.1564669109785832
HOXC6,2.1564669109785832
DAO,2.1564669109785832
TMEM132C,2.1564669109785832
ATP8A2,2.1564669109785832
SLC35F4,2.571504410257427
GOLGA8M,2.1564669109785832
CDIN1,-0.609067835
SV2B,2.1564669109785832
KNOP1,-0.469836385
DPEP3,2.1564669109785832
CTRB2,2.1564669109785832
MIS12,0.4694834733169184
UNC45B,2.1564669109785832
NOG,2.1564669109785832
TMEM235,2.1564669109785832
SLC25A52,2.1564669109785832
OR10H5,2.1564669109785832
ZNF85,0.5330302624427912
FXYD7,2.1564669109785832
LIN37,0.5330302624427912
VN1R2,2.1564669109785832
SCRT2,2.1564669109785832
GDAP1L1,2.1564669109785832
KRTAP27-1,2.1564669109785832
KRTAP19-7,2.1564669109785832
C22orf15,2.1564669109785832
C22orf23,2.1564669109785832
PANX2,2.1564669109785832
PWWP3B,2.1564669109785832
PRR32,2.1564669109785832
MAGEA10,2.1564669109785832
USP17L15,1.3788593323150309
LMNB1,-0.474637371
RNASE10,1.7641494881998234
ELAVL2,-1.183383092
TAS2R42,1.7641494881998234
TMEM33,-0.443870816
STAMBPL1,0.3976749543591982
XPR1,-0.487389279
TMEM245,-0.45283755
ZNF175,0.43741151467014383
BEX5,-0.630129451
MYL5,0.5984714578576957
BBOF1,0.5984714578576957
PCLAF,-0.495166629
NOMO1,-0.53283225
PSMD7,-0.462061609
FOSB,0.7763242021459247
ENY2,-0.438242249
SBNO1,-0.460505985
CCT8,-0.478992776
LIPT1,-0.644813497
RBM14,-0.497390671
CITED4,-0.484763809
OR4C6,2.1564669109785832
HMMR,-0.511484954
PCDHGB2,-0.887927208
COQ10A,0.5296842345627999
C11orf68,-0.467851414
POLG,0.41589908013218135
CDK5RAP3,-0.451135156
RNF19A,0.3829070387646696
MAGOH,-0.479634439
TADA1,-0.653915704
VWA8,-0.462491405
PSME3IP1,-0.476248721
DRICH1,-1.01345809
PPP5C,-0.495494328
PRDX6,-0.450342292
ENO2,0.46132149250700394
SLC1A4,0.3701972833301168
DAAM1,-0.505854472
FBXO45,-0.571453544
RNPEP,-0.463027996
ABITRAM,-0.737248296
FRG1,0.39761050661216935
ZNF408,-0.598420591
TIMM10B,-0.477533083
BCAT2,-0.481407121
SSBP3,-0.465021466
MFN1,-0.459017535
RNGTT,-0.457822261
MINAR1,1.1309318188714457
TMIGD1,1.4340008865074907
MFSD2A,-0.810965227
C2orf88,-0.711429553
OR10T2,2.2495763153700654
SQOR,0.35093703032930534
FAM89B,0.3769820450743602
SAT2,0.3870798391200001
KRTAP20-4,2.1564669109785832
POLD1,-0.564272369
BUB1,-0.517689319
ANKAR,-0.517689319
COX7A2,-0.451653311
CIT,-0.536024054
PHLPP1,-0.517689319
PISD,-0.489037132
DRC7,2.1564669109785832
CBX1,-0.545471711
TMEM184C,-0.46442813
IL20RB,-0.750423685
NSG2,2.1564669109785832
DNAJB12,0.38622516193807854
IGLC1,0.8125125097612207
FAM168B,-0.455248317
FPGT,-0.559027153
ALKBH7,-0.458778157
PBXIP1,0.39996113041673187
PIGF,-0.466120662
CAPRIN1,-0.438667395
LYSMD3,0.4602210767236823
ADHFE1,1.484041569007088
C20orf204,-1.07235178
DNAAF11,-0.612920161
EFL1,-0.471508479
ZNF805,0.47839500586594585
IMPDH1,0.5715044102574272
MMGT1,-0.468827684
RPTN,2.1564669109785832
TADA3,-0.439593299
TMEM192,-0.485828765
G2E3,-0.539698152
THAP7,-0.539698152
RDH14,-0.478838975
MFSD14B,0.3594992574396061
BRMS1,-0.440251431
DCTD,0.3477459296948826
MZT1,-0.473860894
NKAIN1,-1.42849559
PGC,-1.42849559
OR56A1,-1.42849559
SLC25A5,-1.42849559
RELN,2.1564669109785832
BDKRB1,0.9865419095362711
EFR3A,0.3476278873181462
CDCA4,-0.637948955
PUM2,-0.431442014
MCUR1,-0.452632496
ZNF707,-0.617378749
SLC25A19,-0.512418073
DENR,-0.456692482
SNX13,-0.443020922
AFTPH,-0.439855452
RESF1,0.3439036979182175
TEX30,-0.570514595
OR8B12,2.1564669109785832
TRRAP,0.3762683202859267
HMGN5,-0.496472384
SERPINB1,-0.429056404
KIAA2026,0.3633962149272265
PFDN1,0.3833006750968053
DNER,-1.515958431
MUC4,-1.515958431
OR2B6,-1.515958431
MEP1B,-1.515958431
HDAC8,-0.508222782
SYNE2,-0.42849559
AP5Z1,-0.456086975
SON,0.3886403531076157
VSTM2B,2.1564669109785832
NIPAL3,-0.551114876
FAM185A,-0.551114876
PLEKHA8,-0.47740519
ANKRD46,-0.543972807
NUP58,-0.443109395
ZNF583,-0.56725966
PSENEN,-0.452518819
MFSD10,0.3903739541072335
HNRNPH2,-0.458242933
DDX3X,-0.447412803
TUBG1,-0.512559855
CHAC2,-1.083847418
TMEM116,-0.556448321
MSANTD2,-0.465877812
C15orf39,0.3763740689254367
SPRTN,0.4684109172933235
SMAD1,0.37921159578666064
USP17L1,2.1564669109785832
ITPKC,-0.474362598
PROK2,2.1564669109785832
ERMARD,-0.465877812
KCNK7,1.7235075037024767
SNN,0.612146395
KIF27,-0.606033775
RHOD,-0.561762121
OR2T6,2.1564669109785832
CTTN,-0.422574358
NHLRC4,1.3084700044236328
EPN2,0.3913215034496753
GPLD1,-0.750423685
TPCN2,-0.750423685
ZNF136,-0.69016316
TMED2,-0.433427885
CHRNE,2.1564669109785832
TOGARAM2,1.5715044102574272
TAFA1,1.5715044102574272
GABRR3,1.5715044102574272
SOX2,1.5715044102574272
CPN2,1.5715044102574272
LRRC66,1.5715044102574272
ACOT12,1.5715044102574272
JAKMIP2,1.5715044102574272
POP7,-0.510531359
LIPJ,1.5715044102574272
OR2D3,1.5715044102574272
OR8U1,1.5715044102574272
TECTA,1.5715044102574272
GPRC5D,1.5715044102574272
PDZRN4,1.5715044102574272
ACACB,0.7004908509775047
SMIM2,1.5715044102574272
TSPAN10,1.5715044102574272
ANO8,0.4560271928374906
KCNN1,1.5715044102574272
CEACAM4,1.5715044102574272
GNRH2,1.5715044102574272
COMMD7,-0.451027803
CDKAL1,-0.447296788
TRIM23,0.4390541142337776
TDRD7,-0.463787502
INPP5E,0.4199579381299685
NCEH1,0.3877615883841097
USP6,2.1564669109785832
SPSB3,-0.446757796
GTPBP10,-0.482572262
ME2,0.3593511734258166
MESD,-0.455611718
TENT2,0.35263333565550203
CCP110,-0.459671486
AKAP8L,-0.457191023
NAA80,-0.507272703
KDM6B,0.396333239
DRAM2,0.35806527319913206
SLC19A2,-0.624892803
LPGAT1,0.35213334089621595
FBXO5,-0.569507899
FAM120A,-0.421910936
HOXC9,2.1564669109785832
COASY,-0.456866447
HPR,2.1564669109785832
BRSK2,-1.598420591
BET1,0.39051210491227817
RAD51C,0.46570974623482986
SPATA6L,-0.735924115
CUX1,-0.42908098
PSMD6,-0.436880667
EGFL6,0.49442818723878545
ANP32B,-0.430512875
TIA1,-0.429071631
TMEM109,0.3594539331424378
ARHGEF26,-0.63361002
OR5K2,1.3084700044236328
ZNF227,-0.529707841
WIPI1,0.36784855150256446
ATP7A,0.4645892063409143
DCP1A,-0.44131963
FBXL20,-0.512095791
BAHCC1,-0.450355024
ZNF708,-0.468461997
BCAP31,-0.431461048
THSD4,-0.463041923
TMEM147,-0.43419634
TRAK1,-0.422570756
RBM45,-0.481063641
FPGS,-0.469687277
ODAPH,2.1564669109785832
TPBGL,2.1564669109785832
THOC6,-0.459973821
CEMP1,-1.820813013
ACOX3,0.4581629371814815
KBTBD3,-0.537020047
SIPA1L1,0.4015794088151141
LIPC,1.1791869874786673
CCDC12,-0.445263803
BRD8,-0.446807468
GLYATL2,1.5715044102574272
BDP1,0.3788593323150309
DEDD,0.35537097939266094
POLR1A,-0.436189982
NR0B2,-0.734304019
SBF2,-0.441473444
HSPA1L,0.9340744896421356
DOK1,0.55868037
GTSF1L,1.3084700044236328
USP37,0.4560271928374906
MORF4L2,-0.461577945
PAN2,-0.488110446
NRP2,-0.420605955
TMEM74,1.7641494881998234
SNTN,-0.861454997
PABIR1,0.3868126981062021
SLAIN2,0.3456032031438401
TMOD3,0.3428241144127999
PCARE,2.1564669109785832
MON1A,-0.584413733
TFB2M,-0.508869006
UBAC1,0.3600918960259327
ZNF284,-0.579055266
LAMA5,0.37156683974867466
ZNF580,0.42607397073586295
GLYATL1,-0.750423685
RBM19,-0.452342332
IRAK2,0.7386143960926859
GDF9,1.0569312374276691
CHID1,-0.42849559
HOMER2,1.0569312374276691
GPM6B,1.0569312374276691
FAM174A,0.4459735281735675
TOMM40L,0.4073850304963198
FBXO25,0.44649183069068865
NBR1,-0.423243691
CCZ1,-0.887927208
DDX20,-0.510025475
SEPTIN9,-0.427040527
RAVER1,-0.462048149
LBHD2,2.1564669109785832
PCSK2,2.1564669109785832
PRSS36,0.8214826632657743
AS3MT,-0.701514084
PGGT1B,0.48161890674023144
CD2BP2,0.3975438955799575
HAUS5,-0.502696532
TMEM145,-1.3826919
IL27,2.1564669109785832
EDC4,-0.451628555
AGPS,-0.418810082
NADK,0.38480369606428777
SF3B6,-0.437212807
FOXM1,-0.47354207
SYCP3,1.2089343308727187
CBLN3,0.939236195
CBLL1,-0.45791935
SLC6A7,1.3084700044236328
ECH1,-0.419623505
MOB4,-0.427700935
KATNIP,-0.512263947
HTT,0.3520592729713159
LSM1,0.35836995678207506
ABHD13,-0.48831975
EIF2AK4,-0.459859761
ANKRD39,-0.913922417
RMI1,-0.468573029
INTS1,-0.45004112
AZIN1,-0.421738224
WWP2,-0.451685217
ARID1B,-0.447741679
ACAA2,-0.427648689
REP15,0.7800910320688432
INSYN2A,1.5715044102574272
DLEC1,-1.42849559
TMEM185A,0.3546930211842789
C19orf47,0.4060390570058141
PGBD5,-0.54038847
PPP4R3B,-0.414325817
EML6,1.3491119889209795
CMKLR2,1.3491119889209795
CRTAM,1.3491119889209795
HSPB9,1.3491119889209795
ERO1A,-0.427264096
PGAP6,-0.430520425
LRRC14,-0.455212928
SHB,0.3453352981754949
UQCRH,-0.440647515
SSR1,-0.440647515
CCDC15,-0.643508481
ABR,0.34013215760837356
QPCT,0.48186719777275044
MAB21L1,2.1564669109785832
SEC61G,-0.437680582
PEX3,-0.498292557
CMTR1,-0.439142834
ING2,0.42001665707179114
C9orf24,-0.939457509
ZNF658,-0.939457509
HEPHL1,-0.939457509
POU2AF3,-0.939457509
ANO4,1.5715044102574272
CALM2,0.3207124059581701
SFXN5,-0.53384859
DUSP8,-0.654563669
ENSG00000284976,-0.62892268
SCYGR8,-0.920348686
ATP6V1A,0.3364537660500315
SLX9,-0.517930673
NEK4,-0.431790669
SIN3A,-0.432887359
GUF1,-0.460723923
SDF2,-0.465584908
DNAJC8,0.351143954
UTP15,-0.560945886
ATRIP,-0.497390671
RBM6,-0.417656357
PELP1,-0.449557205
IKBKG,0.3625852771992504
TAGLN3,2.1564669109785832
RFX1,-0.461338846
KRBOX4,-0.843533089
RBM33,-0.412857611
SULT1A1,-0.952057546
LRP10,0.33850388935499787
MFSD5,0.45019811403529353
ATP5F1B,-0.41323833
PIAS2,-0.436990384
SRI,-0.417105044
KLHL7,-0.47789783
RAB22A,-0.438018364
MAFG,-0.460282078
UVRAG,0.4036099440424845
OR5C1,2.1564669109785832
CHRNB4,2.1564669109785832
ODR4,-0.444507908
MEX3D,-0.426433123
MPHOSPH10,-0.436608236
ZBTB22,-0.482943374
ZNF250,-0.49720834
SLC48A1,-0.49720834
FDFT1,-0.45971432
RTRAF,-0.40978746
CEP57L1,0.5370160338721357
DIAPH2,-0.424733671
KISS1,-1.128935308
BARX1,-1.128935308
TMEM183A,-0.415598596
SNX27,0.34222560333573915
TROAP,-0.555985325
ZNF628,-0.654563669
MTRF1,-0.482490479
SENP7,0.3893010790366782
TIPRL,0.37793482408673285
DALRD3,-0.481606926
OTULIN,0.3522764890730379
VGF,-1.515958431
SURF1,-0.421031212
USP2,-0.710530958
PI4KA,0.3444355017115055
NDUFB5,-0.482327653
CREB1,-0.423102331
MED28,-0.419152227
NAPG,0.4634446643999741
AADAC,-1.01345809
AP3B2,-1.01345809
GTF2H3,-0.502076722
GDPGP1,-0.570269551
PIP4K2B,0.3546930211842785
OPN3,0.35604470308286373
POU2AF2,-1.183383092
GCNT3,-1.183383092
HSDL2,-0.425328311
AJUBA,-0.531783398
TRAIP,-0.546190632
UQCC5,-0.665534787
MAP1S,0.36592027660753246
NPEPPS,-0.413868184
ING3,0.40630181905751783
WDR38,1.5715044102574272
MYCBP2,0.35177378864449294
MAGEL2,1.7641494881998234
TTC21B,-0.444017862
ZNF586,-0.93099593
RNF220,-0.423559919
CENPA,-0.634946467
TBC1D16,-0.424090411
WWOX,-0.442407897
IFNB1,1.3084700044236328
GOLIM4,-0.404795028
MEA1,-0.415220359
CENPS,-0.524863984
PLCG1,-0.409078136
ZFYVE9,-0.429926125
FOXB1,2.1564669109785832
AGGF1,0.34564813361740754
ZC3H14,-0.455056416
BTLA,-1.052986455
FSTL4,-1.052986455
KLK11,-1.052986455
NUP42,-0.447757492
SMNDC1,0.3445137538223313
PRKD2,0.3516275868397618
RPRD1A,-0.415162624
LRWD1,-0.607298743
POLL,-0.498884918
PPAN,-0.42849559
PROZ,2.1564669109785832
MCOLN3,0.47196873670651307
ZYG11A,1.2495763153700654
BNIPL,1.2495763153700654
TAS2R7,1.5715044102574272
PFN4,-1.052986455
MMD2,2.1564669109785832
DLK1,2.1564669109785832
TMUB1,-0.452486536
OR56A3,2.1564669109785832
SF3A3,-0.42302046
KHDC1,-1.235850512
SOCS4,0.34388166884467397
STK4,-0.411808461
AP3B1,0.33527880104574903
AQR,-0.420180322
NHEJ1,-0.48015771
FKBP8,0.40390446176135875
RAD23B,-0.408712978
IDH2,-0.403174249
HPS6,-0.489896134
KLHL18,-0.443996683
SLC25A4,-0.489896134
MVK,-0.483778025
DNAJC24,0.4041260909254607
TASOR,-0.404658011
SEC22A,-0.478126357
CATSPER3,-1.091460602
TFR2,-1.091460602
C1orf43,-0.407662086
SCRN1,-0.412303556
TMEM44,-0.438591467
TRAF3,0.3527450682544173
CUL7,-0.471269613
PNLDC1,1.2089343308727187
PRKCD,-0.409464329
NIPSNAP3B,0.7064339903435357
CYB5D1,0.7064339903435357
TP53I13,-0.706480337
VPS25,-0.41241585
ZNF709,-0.590767019
FTH1,-0.364054591
ARHGEF18,-0.474507987
BNIP1,0.47958192081638806
INTS9,0.47958192081638806
ZFYVE19,0.40923298135854935
NTAQ1,-0.459833556
PPP3CA,0.3262280982476402
KCTD6,-0.464119499
HES2,-0.791065669
MB,-0.791065669
RWDD4,0.37558420028216943
ZNF445,-0.462983966
EXT1,0.3184416488458619
RBM26,-0.462983966
CASC3,-0.402942406
SETD4,-0.459162726
RAF1,-0.40704248
USP21,-0.580890667
BCO2,0.7641494881998234
IDH3G,-0.42560731
NDUFS5,-0.403665725
MYL6B,-0.427028691
CHML,-0.475801305
SLAIN1,-0.68902314
RNASEH1,-0.414991325
TMEM94,-0.424422095
NAT14,-0.45737671
SRD5A3,0.37335953516765663
MARF1,-0.419882459
CRYZL1,0.5319760460707892
EEF1AKMT2,-0.410855431
SAMM50,-0.441630992
TTC13,-0.453327443
C4orf48,-0.453327443
CLPTM1L,-0.40221981
TUBB3,-0.453327443
ZNF576,-0.479674314
HDAC1,-0.418120591
SNAPC4,-0.449694755
MEAK7,-0.457292854
TAOK2,0.33682320047287284
ARFGAP1,-0.417706794
IKZF2,0.6753402212419664
PON3,-0.630129451
GLE1,-0.490070869
WDR48,-0.437484373
TPRG1L,-0.435990126
ATRAID,-0.404338271
PRPF40A,-0.394741463
TPH1,1.2495763153700654
UBIAD1,-0.510289681
TRIM66,-0.536298879
UBC,0.3574916545369513
EAF2,0.4340008865074916
TRAM1,-0.393300438
MEST,-0.403110271
CLCN6,-0.482011099
DFFB,0.5879925330459947
EDEM3,0.3249383152793963
TRAF5,0.3412067908356322
ACSL3,0.32948318217204653
HPS3,0.3367282644651466
U2AF1L4,0.4707037694699343
SMYD2,-0.408982216
HYAL2,0.31167398256088585
IKBKE,0.39895393940829127
TLN2,-0.461731919
NCOA5,-0.440158507
CENPI,-0.521604994
SSH2,-0.572885499
RBL2,-0.399447057
FAM222B,-0.456840215
HELZ2,0.38480369606428777
MAGI1,-0.422209327
PRRG4,0.6784196141739383
ST7L,-0.442127455
ZNF71,0.4042096648597866
ZBTB25,0.361657242
GPER1,0.7641494881998234
PHF23,0.3590027384426264
LRIG2,-0.432209093
UBE2D2,0.3280912910453746
MBTPS1,-0.392721669
EFNB1,-0.42849559
YTHDF3,-0.401398667
IBTK,-0.401771563
SRCAP,-0.404478709
ADRA2A,-1.681836599
CDA,0.41522847032696575
PHACTR4,0.33844506386912254
RBM17,0.3156655058278366
PREPL,-0.408540983
PLCH2,1.401579408815115
OR10R2,1.401579408815115
ADCY10,1.401579408815115
C2orf73,1.401579408815115
ADGRG7,1.401579408815115
TRIM61,1.401579408815115
TMEM225B,1.401579408815115
ZNF79,0.8934325051447889
GOLT1B,0.3458699762288271
CCDC38,1.401579408815115
